OBJECTID,USER_RMSOccurrenceDate,USER_RMSOccurrenceHour,USER_Incident,USER_NIBRSClass,USER_NIBRSDescription,USER_District,USER_Beat,USER_Premise,USER_OffenseAddressMiddle,USER_BlockRange,USER_StreetName,USER_StreetType,USER_Suffix,USER_ZIPCode,USER_ORI,DISTRICT_1,SNBNAME,OLC,newdate
4501497,1662854400000,03,122374322,120,Robbery,05,05F20,"Highway, Road, Street, Alley",4049 HOLLISTER,4000-4099,HOLLISTER,ST,,77080,TXHPD0000,A,SPRING BRANCH CENTRAL,76X6RFHR+W7,2022-09-10
4501499,1663200000000,14,124508322,23G,Theft of motor vehicle parts or accessory,05,05F20,"Residence, Home (Includes Apartment)",4049 HOLLISTER,4000-4099,HOLLISTER,ST,,77080,TXHPD0000,A,SPRING BRANCH CENTRAL,76X6RFHR+W7,2022-09-14
4501510,1662854400000,15,122539522,220,"Burglary, Breaking and Entering",03,03B40,"Commercial, Office Building",349 GARDEN OAKS,300-399,GARDEN OAKS,BLVD,,77018,TXHPD0000,H,INDEPENDENCE HEIGHTS,76X6RHGW+V2,2022-09-10
4501517,1663027200000,21,123798122,240,Motor vehicle theft,07,07C30,"Parking Lot, Garage",7349 JENSEN,7300-7399,JENSEN,DR,,77093,TXHPD0000,H,EASTEX - JENSEN AREA,76X6RMG4+7W,2022-09-12
4501524,1662940800000,12,122932422,23F,Theft from motor vehicle,03,03B30,"Parking Lot, Garage",1349 43RD,1300-1399,43RD,ST,W,77018,TXHPD0000,C,CENTRAL NORTHWEST,76X6RHH8+7P,2022-09-11
4501525,1663113600000,14,123994522,23C,Shoplifting,03,03B30,"Department, Discount Store",1349 43RD,1300-1399,43RD,ST,W,77018,TXHPD0000,C,CENTRAL NORTHWEST,76X6RHH8+7P,2022-09-13
4501537,1662768000000,10,122106222,290,"Destruction, damage, vandalism",03,03B30,"Parking Lot, Garage",1149 43RD,1100-1199,43RD,ST,W,77018,TXHPD0000,C,CENTRAL NORTHWEST,76X6RHHC+7C,2022-09-09
4501567,1663027200000,20,123671722,23C,Shoplifting,03,03B40,"Department, Discount Store",149 CROSSTIMBERS,100-199,CROSSTIMBERS,ST,,77018,TXHPD0000,H,INDEPENDENCE HEIGHTS,76X6RJH2+75,2022-09-12
4501580,1662681600000,03,121377622,220,"Burglary, Breaking and Entering",07,07C30,"Commercial, Office Building",7449 EASTEX,7400-7499,EASTEX,FWY,,77093,TXHPD0000,H,EASTEX - JENSEN AREA,76X6RMG7+PJ,2022-09-08
4501581,1662768000000,20,123002722,23G,Theft of motor vehicle parts or accessory,07,07C30,"Parking Lot, Garage",7449 JENSEN,7400-7499,JENSEN,DR,,77093,TXHPD0000,H,EASTEX - JENSEN AREA,76X6RMG4+QW,2022-09-09
4501584,1662854400000,15,123347722,23E,From coin-operated machine or device,03,03B50,"Parking Lot, Garage",7349 FARNSWORTH,7300-7399,FARNSWORTH,ST,,77022,TXHPD0000,H,NORTHSIDE/NORTHLINE,76X6RJHH+4Q,2022-09-10
4501587,1663200000000,07,124348922,23H,All other larceny,03,03B30,"Parking Lot, Garage",2249 HEWITT,2200-2299,HEWITT,DR,,77018,TXHPD0000,C,CENTRAL NORTHWEST,76X6RGHX+XG,2022-09-14
4501593,1663027200000,16,123894322,240,Motor vehicle theft,03,03B40,"Parking Lot, Garage",349 CROSSTIMBERS,300-399,CROSSTIMBERS,ST,,,TXHPD0000,H,INDEPENDENCE HEIGHTS,76X6RJH3+C9,2022-09-12
4501599,1662854400000,12,122544822,23F,Theft from motor vehicle,03,03B30,"Highway, Road, Street, Alley",4249 T C JESTER,4200-4299,T C JESTER,BLVD,,77018,TXHPD0000,C,CENTRAL NORTHWEST,76X6RGJW+3M,2022-09-10
4501646,1662768000000,11,122011822,240,Motor vehicle theft,08,08C20,"Parking Lot, Garage",7249 KARNAUCH,7200-7299,KARNAUCH,DR,,77028,TXHPD0000,B,TRINITY / HOUSTON GARDENS,76X6RPG2+M6,2022-09-09
4501647,1663027200000,14,123533522,23F,Theft from motor vehicle,03,03B30,"Highway, Road, Street, Alley",2149 LIBBEY,2100-2199,LIBBEY,DR,,77018,TXHPD0000,C,CENTRAL NORTHWEST,76X6RHJ2+86,2022-09-12
4501665,1662768000000,17,122424622,240,Motor vehicle theft,05,05F30,"Residence, Home (Includes Apartment)",9849 SPRINGBROOK,9800-9899,SPRINGBROOK,DR,,77041,TXHPD0000,A,FAIRBANKS / NORTHWEST CROSSING,76X6RFM7+8V,2022-09-09
4501670,1662681600000,20,121961822,23H,All other larceny,08,08C20,"Residence, Home (Includes Apartment)",7249 HOMESTEAD,7200-7299,HOMESTEAD,RD,,77028,TXHPD0000,B,TRINITY / HOUSTON GARDENS,76X6RMGX+V5,2022-09-08
4501671,1662940800000,07,122866522,23D,Theft from building,04,04F20,"Commercial, Office Building",4349 BRITTMOORE,4300-4399,BRITTMOORE,RD,,77041,TXHPD0000,A,WESTBRANCH,76X6RCMH+PX,2022-09-11
4501679,1662854400000,11,122463222,23C,Shoplifting,07,07C30,"Department, Discount Store",7649 JENSEN,7600-7699,JENSEN,DR,,77093,TXHPD0000,H,EASTEX - JENSEN AREA,76X6RMH4+8W,2022-09-10
4501702,1663027200000,14,123605222,23G,Theft of motor vehicle parts or accessory,07,07C30,"Parking Lot, Garage",7649 CURRY,7600-7699,CURRY,RD,,77093,TXHPD0000,H,EASTEX - JENSEN AREA,76X6RMH6+FV,2022-09-12
4501704,1662940800000,11,123396722,220,"Burglary, Breaking and Entering",08,08C30,"Residence, Home (Includes Apartment)",7949 SAFEBUY,7900-7999,SAFEBUY,,,77028,TXHPD0000,B,SETTEGAST,76X6RPG8+VW,2022-09-11
4501707,1662854400000,17,122586922,23H,All other larceny,08,08C30,"Residence, Home (Includes Apartment)",8049 SAFEBUY,8000-8099,SAFEBUY,,,77028,TXHPD0000,B,SETTEGAST,76X6RPGC+V4,2022-09-10
4501712,1662681600000,05,121526322,240,Motor vehicle theft,03,03B10,"Parking Lot, Garage",6549 43RD,6500-6599,43RD,ST,W,77092,TXHPD0000,A,LANGWOOD,76X6RGM6+5V,2022-09-08
4501713,1662768000000,18,122283922,23F,Theft from motor vehicle,03,03B10,"Parking Lot, Garage",6549 43RD,6500-6599,43RD,ST,W,77092,TXHPD0000,A,LANGWOOD,76X6RGM6+5V,2022-09-09
4501715,1662768000000,15,122106822,23G,Theft of motor vehicle parts or accessory,03,03B10,"Residence, Home (Includes Apartment)",6549 43RD,6500-6599,43RD,ST,W,77092,TXHPD0000,A,LANGWOOD,76X6RGM6+5V,2022-09-09
4501716,1662768000000,15,122106822,290,"Destruction, damage, vandalism",03,03B10,"Residence, Home (Includes Apartment)",6549 43RD,6500-6599,43RD,ST,W,77092,TXHPD0000,A,LANGWOOD,76X6RGM6+5V,2022-09-09
4501723,1662854400000,03,122464322,23G,Theft of motor vehicle parts or accessory,03,03B40,"Residence, Home (Includes Apartment)",549 WHITNEY,500-599,WHITNEY,ST,E,77022,TXHPD0000,H,INDEPENDENCE HEIGHTS,76X6RJJ4+7M,2022-09-10
4501746,1663113600000,14,123982722,250,"Counterfeiting, forgery",07,07C30,"Highway, Road, Street, Alley",7749 EASTEX,7700-7799,EASTEX,FWY,,77093,TXHPD0000,H,EASTEX - JENSEN AREA,76X6RMH7+VP,2022-09-13
4501757,1663200000000,04,124291722,290,"Destruction, damage, vandalism",08,08C30,"Residence, Home (Includes Apartment)",7349 WAYSIDE,7300-7399,WAYSIDE,DR,N,77028,TXHPD0000,B,SETTEGAST,76X6RPH8+96,2022-09-14
4501774,1663113600000,00,123910922,26F,Identify theft,03,03B40,"Residence, Home (Includes Apartment)",4549 OXFORD,4500-4599,OXFORD,ST,,77022,TXHPD0000,H,INDEPENDENCE HEIGHTS,76X6RJJ4+QR,2022-09-13
4501788,1662768000000,02,121912322,200,Arson,03,03B40,"Residence, Home (Includes Apartment)",649 THORNTON,600-699,THORNTON,RD,,77018,TXHPD0000,H,INDEPENDENCE HEIGHTS,76X6RHJR+X4,2022-09-09
4501791,1663113600000,00,123962422,250,"Counterfeiting, forgery",03,03B50,"Residence, Home (Includes Apartment)",749 MCDANIEL,700-799,MCDANIEL,ST,,,TXHPD0000,H,NORTHSIDE/NORTHLINE,76X6RJJP+GX,2022-09-13
4501802,1663200000000,06,124308722,120,Robbery,08,08C30,"Residence, Home (Includes Apartment)",7449 WAYSIDE,7400-7499,WAYSIDE,DR,N,77028,TXHPD0000,B,SETTEGAST,76X6RPH8+P6,2022-09-14
4501829,1663027200000,03,124094022,26A,"False pretenses, swindle",08,08C10,"Service, Gas Station",5049 CROSSTIMBERS,5000-5099,CROSSTIMBERS,ST,E,77016,TXHPD0000,B,TRINITY / HOUSTON GARDENS,76X6RMJJ+CV,2022-09-12
4501886,1663027200000,17,123857422,23F,Theft from motor vehicle,03,03B50,"Parking Lot, Garage",49 LYERLY,0-99,LYERLY,ST,,77022,TXHPD0000,H,NORTHSIDE/NORTHLINE,76X6RJM9+VW,2022-09-12
4501895,1662768000000,22,122408022,23G,Theft of motor vehicle parts or accessory,03,03B10,"Parking Lot, Garage",4849 FEDERAL PLAZA,4800-4899,FEDERAL PLAZA,DR,,77092,TXHPD0000,C,FAIRBANKS / NORTHWEST CROSSING,76X6RGQ7+3P,2022-09-09
4501897,1663027200000,07,124145122,240,Motor vehicle theft,03,03B40,"Residence, Home (Includes Apartment)",249 VICTORIA,200-299,VICTORIA,DR,,77022,TXHPD0000,H,INDEPENDENCE HEIGHTS,76X6RJP2+7Q,2022-09-12
4501904,1662854400000,13,122807822,220,"Burglary, Breaking and Entering",03,03B50,"Residence, Home (Includes Apartment)",8249 FULTON,8200-8299,FULTON,ST,,77022,TXHPD0000,H,NORTHSIDE/NORTHLINE,76X6RJPF+3J,2022-09-10
4501907,1662681600000,10,121671122,290,"Destruction, damage, vandalism",08,08C20,"Residence, Home (Includes Apartment)",7049 ORVILLE,7000-7099,ORVILLE,,,77028,TXHPD0000,B,TRINITY / HOUSTON GARDENS,76X6RMMW+7W,2022-09-08
4501913,1662768000000,19,122197222,220,"Burglary, Breaking and Entering",07,07C30,"Hotel, Motel, ETC",8149 EASTEX,8100-8199,EASTEX,FWY,,77093,TXHPD0000,H,EASTEX - JENSEN AREA,76X6RMM8+M3,2022-09-09
4501919,1663027200000,21,123717222,240,Motor vehicle theft,03,03B50,"Parking Lot, Garage",4749 AIRLINE,4700-4799,AIRLINE,DR,,77022,TXHPD0000,H,NORTHSIDE/NORTHLINE,76X6RJP8+66,2022-09-12
4501929,1662940800000,17,123266622,240,Motor vehicle theft,03,03B10,"Parking Lot, Garage",4949 FEDERAL PLAZA,4900-4999,FEDERAL PLAZA,DR,,77092,TXHPD0000,C,FAIRBANKS / NORTHWEST CROSSING,76X6RGQ7+9V,2022-09-11
4501930,1662940800000,17,123266622,26B,"Credit card, ATM fraud",03,03B10,"Parking Lot, Garage",4949 FEDERAL PLAZA,4900-4999,FEDERAL PLAZA,DR,,77092,TXHPD0000,C,FAIRBANKS / NORTHWEST CROSSING,76X6RGQ7+9V,2022-09-11
4501931,1662940800000,19,123292422,240,Motor vehicle theft,03,03B10,"Hotel, Motel, ETC",4949 FEDERAL PLAZA,4900-4999,FEDERAL PLAZA,DR,,77092,TXHPD0000,C,FAIRBANKS / NORTHWEST CROSSING,76X6RGQ7+9V,2022-09-11
4501932,1662940800000,21,123305922,23F,Theft from motor vehicle,03,03B10,"Parking Lot, Garage",4949 FEDERAL PLAZA,4900-4999,FEDERAL PLAZA,DR,,77092,TXHPD0000,C,FAIRBANKS / NORTHWEST CROSSING,76X6RGQ7+9V,2022-09-11
4501933,1663027200000,06,123532222,290,"Destruction, damage, vandalism",03,03B10,"Hotel, Motel, ETC",4949 FEDERAL PLAZA,4900-4999,FEDERAL PLAZA,DR,,77092,TXHPD0000,C,FAIRBANKS / NORTHWEST CROSSING,76X6RGQ7+9V,2022-09-12
4501934,1662940800000,21,124041122,23H,All other larceny,03,03B10,"Hotel, Motel, ETC",4949 FEDERAL PLAZA,4900-4999,FEDERAL PLAZA,DR,,77092,TXHPD0000,C,FAIRBANKS / NORTHWEST CROSSING,76X6RGQ7+9V,2022-09-11
4501937,1662681600000,14,121599922,23H,All other larceny,08,08C10,"Residence, Home (Includes Apartment)",4449 WEAVER,4400-4499,WEAVER,RD,,77016,TXHPD0000,B,TRINITY / HOUSTON GARDENS,76X6RMMG+M8,2022-09-08
4501957,1662681600000,09,121476022,220,"Burglary, Breaking and Entering",05,05F30,"Commercial, Office Building",4949 GESSNER,4900-4999,GESSNER,RD,,77041,TXHPD0000,A,CARVERDALE,76X6RFR3+8W,2022-09-08
4501962,1662681600000,02,123494222,220,"Burglary, Breaking and Entering",05,05F30,"Commercial, Office Building",13249 HEMPSTEAD,13200-13299,HEMPSTEAD,RD,,77040,TXHPD0000,A,FAIRBANKS / NORTHWEST CROSSING,76X6RFRP+2F,2022-09-08
4501976,1662768000000,16,122122022,23C,Shoplifting,03,03B30,Speciality Store,4949 SHEPHERD,4900-4999,SHEPHERD,DR,N,77018,TXHPD0000,C,CENTRAL NORTHWEST,76X6RHQQ+6J,2022-09-09
4501987,1662681600000,08,121434022,290,"Destruction, damage, vandalism",03,03B50,"Residence, Home (Includes Apartment)",8549 META,8500-8599,META,,,77022,TXHPD0000,H,NORTHSIDE/NORTHLINE,76X6RJQ9+3F,2022-09-08
4501993,1662940800000,11,122912622,120,Robbery,03,03B10,"Parking Lot, Garage",5949 PINEMONT,5900-5999,PINEMONT,DR,,77092,TXHPD0000,C,CENTRAL NORTHWEST,76X6RGRF+45,2022-09-11
4502009,1662768000000,06,121924522,290,"Destruction, damage, vandalism",05,05F30,"Residence, Home (Includes Apartment)",7549 PINEMONT,7500-7599,PINEMONT,DR,,77040,TXHPD0000,A,FAIRBANKS / NORTHWEST CROSSING,76X6RFRW+G5,2022-09-09
4502011,1663027200000,00,123340922,26F,Identify theft,07,07C30,"Other, Unknown",2649 KEELAND,2600-2699,KEELAND,,,77093,TXHPD0000,H,EASTEX - JENSEN AREA,76X6RMP4+R3,2022-09-12
4502018,1663113600000,19,124150822,23F,Theft from motor vehicle,05,05F30,"Parking Lot, Garage",7249 PINEMONT,7200-7299,PINEMONT,DR,,77040,TXHPD0000,A,FAIRBANKS / NORTHWEST CROSSING,76X6RFRX+GQ,2022-09-13
4502019,1663113600000,19,124160622,23H,All other larceny,05,05F30,"Residence, Home (Includes Apartment)",7249 PINEMONT,7200-7299,PINEMONT,DR,,77040,TXHPD0000,A,FAIRBANKS / NORTHWEST CROSSING,76X6RFRX+GQ,2022-09-13
4502025,1662681600000,18,121708422,23C,Shoplifting,03,03B10,"Department, Discount Store",5249 ANTOINE,5200-5299,ANTOINE,DR,,77092,TXHPD0000,C,CENTRAL NORTHWEST,76X6RGRG+7M,2022-09-08
4502034,1662854400000,16,122552122,290,"Destruction, damage, vandalism",08,08C40,"Other, Unknown",7949 MESA,7900-7999,MESA,DR,,77078,TXHPD0000,B,EAST HOUSTON,76X6RPPQ+24,2022-09-10
4502041,1663113600000,15,124134422,220,"Burglary, Breaking and Entering",08,08C30,"Residence, Home (Includes Apartment)",8449 FLINTRIDGE,8400-8499,FLINTRIDGE,DR,,77028,TXHPD0000,B,EAST HOUSTON,76X6RPPH+57,2022-09-13
4502045,1662681600000,10,121481122,23C,Shoplifting,03,03B30,"Commercial, Office Building",5149 ELLA,5100-5199,ELLA,BLVD,,77018,TXHPD0000,C,CENTRAL NORTHWEST,76X6RHQC+WC,2022-09-08
4502052,1662854400000,15,123345222,23E,From coin-operated machine or device,03,03B50,"Parking Lot, Garage",8649 IRVINGTON,8600-8699,IRVINGTON,BLVD,,77022,TXHPD0000,H,NORTHSIDE/NORTHLINE,76X6RJQQ+78,2022-09-10
4502062,1662768000000,08,121950322,290,"Destruction, damage, vandalism",03,03B40,"Parking Lot, Garage",5049 YALE,5000-5099,YALE,ST,,77018,TXHPD0000,H,INDEPENDENCE HEIGHTS,76X6RHQW+PR,2022-09-09
4502081,1662681600000,14,121584122,23C,Shoplifting,03,03B10,"Department, Discount Store",5349 ANTOINE,5300-5399,ANTOINE,DR,,77092,TXHPD0000,C,CENTRAL NORTHWEST,76X6RGRG+JM,2022-09-08
4502084,1663027200000,15,123539922,23C,Shoplifting,03,03B10,"Department, Discount Store",5349 ANTOINE,5300-5399,ANTOINE,DR,,77092,TXHPD0000,C,CENTRAL NORTHWEST,76X6RGRG+JM,2022-09-12
4502087,1662940800000,23,123337022,240,Motor vehicle theft,07,07C30,"Residence, Home (Includes Apartment)",8549 MAGNA,8500-8599,MAGNA,,,77093,TXHPD0000,H,EASTEX - JENSEN AREA,76X6RMQC+39,2022-09-11
4502098,1662768000000,12,123880122,23H,All other larceny,03,03B40,"Residence, Home (Includes Apartment)",449 DEL NORTE,400-499,DEL NORTE,,,77018,TXHPD0000,H,INDEPENDENCE HEIGHTS,76X6RHRV+3F,2022-09-09
4502099,1663027200000,19,123878822,23H,All other larceny,03,03B40,"Residence, Home (Includes Apartment)",449 DEL NORTE,400-499,DEL NORTE,,,77018,TXHPD0000,H,INDEPENDENCE HEIGHTS,76X6RHRV+3F,2022-09-12
4502116,1663027200000,02,123350422,23F,Theft from motor vehicle,08,08C20,"Residence, Home (Includes Apartment)",7449 BYWOOD,7400-7499,BYWOOD,ST,,77028,TXHPD0000,B,TRINITY / HOUSTON GARDENS,76X6RPQ3+2W,2022-09-12
4502124,1662595200000,02,120900622,23F,Theft from motor vehicle,05,05F30,"Residence, Home (Includes Apartment)",7449 HILLMONT,7400-7499,HILLMONT,ST,,77040,TXHPD0000,A,FAIRBANKS / NORTHWEST CROSSING,76X6RFVW+8M,2022-09-07
4502129,1663027200000,03,123269722,23F,Theft from motor vehicle,03,03B10,"Residence, Home (Includes Apartment)",5349 LOST FOREST,5300-5399,LOST FOREST,DR,,77092,TXHPD0000,C,CENTRAL NORTHWEST,76X6RGVC+43,2022-09-12
4502130,1663113600000,21,124302722,23G,Theft of motor vehicle parts or accessory,03,03B10,"Parking Lot, Garage",5349 LOST FOREST,5300-5399,LOST FOREST,DR,,77092,TXHPD0000,C,CENTRAL NORTHWEST,76X6RGVC+43,2022-09-13
4502153,1662681600000,18,123358422,220,"Burglary, Breaking and Entering",03,03B50,"Commercial, Office Building",8849 MADIE,8800-8899,MADIE,DR,,77022,TXHPD0000,H,NORTHSIDE/NORTHLINE,76X6RJRC+8X,2022-09-08
4502154,1662681600000,18,123358422,23G,Theft of motor vehicle parts or accessory,03,03B50,"Commercial, Office Building",8849 MADIE,8800-8899,MADIE,DR,,77022,TXHPD0000,H,NORTHSIDE/NORTHLINE,76X6RJRC+8X,2022-09-08
4502181,1662854400000,04,122774422,23H,All other larceny,08,08C10,Construction Site,8749 PEACHTREE,8700-8799,PEACHTREE,ST,,77016,TXHPD0000,B,TRINITY / HOUSTON GARDENS,76X6RMRM+2R,2022-09-10
4502186,1663027200000,19,123634122,240,Motor vehicle theft,05,05F30,"Parking Lot, Garage",5349 HOLLISTER,5300-5399,HOLLISTER,ST,,77040,TXHPD0000,A,FAIRBANKS / NORTHWEST CROSSING,76X6RFWV+3C,2022-09-12
4502188,1662681600000,12,121529922,240,Motor vehicle theft,08,08C10,"Highway, Road, Street, Alley",4149 LAURA KOPPE,4100-4199,LAURA KOPPE,RD,,77093,TXHPD0000,H,EASTEX - JENSEN AREA,76X6RMRC+5Q,2022-09-08
4502197,1662681600000,15,121684822,210,"Extortion, Blackmail",03,03B50,"Residence, Home (Includes Apartment)",49 BURRESS,0-99,BURRESS,ST,,77022,TXHPD0000,H,NORTHSIDE/NORTHLINE,76X6RJR9+QW,2022-09-08
4502198,1662768000000,06,121931422,23F,Theft from motor vehicle,03,03B50,"Parking Lot, Garage",49 BURRESS,0-99,BURRESS,ST,,77022,TXHPD0000,H,NORTHSIDE/NORTHLINE,76X6RJR9+QW,2022-09-09
4502216,1663200000000,03,124283922,120,Robbery,08,08C10,"Residence, Home (Includes Apartment)",4949 LAURA KOPPE,4900-4999,LAURA KOPPE,RD,,77016,TXHPD0000,B,TRINITY / HOUSTON GARDENS,76X6RMRJ+6J,2022-09-14
4502234,1662681600000,21,121783322,120,Robbery,06,06B30,"Parking Lot, Garage",5849 HOUSTON ROSSLYN,5800-5899,HOUSTON ROSSLYN,RD,N,77092,TXHPD0000,B,ACRES HOME,76X6RHV5+J6,2022-09-08
4502235,1662854400000,15,122532322,23G,Theft of motor vehicle parts or accessory,06,06B30,"Residence, Home (Includes Apartment)",9649 HOUSTON ROSSLYN,9600-9699,HOUSTON ROSSLYN,RD,N,77040,TXHPD0000,B,ACRES HOME,76X6RHV5+J6,2022-09-10
4502237,1663113600000,06,123786522,220,"Burglary, Breaking and Entering",06,06B30,"Grocery, Supermarket",9849 HOUSTON ROSSLYN,9800-9899,HOUSTON ROSSLYN,RD,N,77088,TXHPD0000,B,ACRES HOME,76X6RHV5+J6,2022-09-13
4502239,1662940800000,14,123960222,23H,All other larceny,00,HCSO,"Other, Unknown",9449 HOUSTON ROSSLYN,9400-9499,HOUSTON ROSSLYN,RD,N,77088,TXHPD0000,B,ACRES HOME,76X6RHV5+J6,2022-09-11
4502248,1663113600000,15,124047722,240,Motor vehicle theft,08,08C30,"Parking Lot, Garage",8549 MESA,8500-8599,MESA,DR,,77028,TXHPD0000,B,EAST HOUSTON,76X6RPQQ+P3,2022-09-13
4502249,1663200000000,07,124440022,23F,Theft from motor vehicle,05,05F30,"Commercial, Office Building",5449 GUHN,5400-5499,GUHN,RD,,77040,TXHPD0000,A,FAIRBANKS / NORTHWEST CROSSING,76X6RFWP+F8,2022-09-14
4502258,1662940800000,00,123027522,290,"Destruction, damage, vandalism",03,03B10,"Other, Unknown",5549 BINGLE,5500-5599,BINGLE,RD,,77092,TXHPD0000,A,FAIRBANKS / NORTHWEST CROSSING,76X6RGW6+6C,2022-09-11
4502262,1662768000000,01,121899322,240,Motor vehicle theft,08,08C30,"Residence, Home (Includes Apartment)",8649 DORIS OAKS,8600-8699,DORIS OAKS,CIR,,77028,TXHPD0000,B,EAST HOUSTON,76X6RPQM+RX,2022-09-09
4502265,1662681600000,11,121518022,23D,Theft from building,08,08C10,"Commercial, Office Building",6549 LAURA KOPPE,6500-6599,LAURA KOPPE,RD,,77016,TXHPD0000,B,TRINITY / HOUSTON GARDENS,76X6RMRW+8C,2022-09-08
4502279,1662768000000,16,122109322,240,Motor vehicle theft,05,05F30,"Parking Lot, Garage",5449 HOLLISTER,5400-5499,HOLLISTER,ST,,77040,TXHPD0000,A,FAIRBANKS / NORTHWEST CROSSING,76X6RFWV+JC,2022-09-09
4502299,1662940800000,20,123216422,240,Motor vehicle theft,03,03B10,"Residence, Home (Includes Apartment)",5549 ANTOINE,5500-5599,ANTOINE,DR,,77091,TXHPD0000,C,CENTRAL NORTHWEST,76X6RGWG+CM,2022-09-11
4502303,1663200000000,00,124379222,26F,Identify theft,07,07C30,"Residence, Home (Includes Apartment)",3249 FIRNAT,3200-3299,FIRNAT,,,77093,TXHPD0000,H,EASTEX - JENSEN AREA,76X6RMV7+32,2022-09-14
4502307,1662768000000,13,122477522,120,Robbery,03,03B50,"Parking Lot, Garage",9149 IRVINGTON,9100-9199,IRVINGTON,BLVD,,77022,TXHPD0000,H,NORTHSIDE/NORTHLINE,76X6RJVP+CW,2022-09-09
4502320,1662768000000,17,122830822,220,"Burglary, Breaking and Entering",08,08C10,"Residence, Home (Includes Apartment)",4649 BOICEWOOD,4600-4699,BOICEWOOD,ST,,77016,TXHPD0000,B,TRINITY / HOUSTON GARDENS,76X6RMVH+43,2022-09-09
4502332,1662595200000,15,121130122,23F,Theft from motor vehicle,07,07C30,Speciality Store,9049 EASTEX,9000-9099,EASTEX,FWY,,77093,TXHPD0000,H,EASTEX - JENSEN AREA,76X6RMV8+CC,2022-09-07
4502339,1662768000000,10,121985922,240,Motor vehicle theft,07,07C30,"Government, Public Building",2649 ALDINE WESTFIELD,2600-2699,ALDINE WESTFIELD,RD,,77093,TXHPD0000,H,EASTEX - JENSEN AREA,76X6RMV4+J9,2022-09-09
4502343,1663200000000,08,124549022,290,"Destruction, damage, vandalism",07,07C30,"Commercial, Office Building",9149 JENSEN,9100-9199,JENSEN,DR,,77093,TXHPD0000,H,EASTEX - JENSEN AREA,76X6RMV4+HR,2022-09-14
4502347,1663027200000,09,123363922,23H,All other larceny,08,08C30,"Residence, Home (Includes Apartment)",8049 HOMEWOOD,8000-8099,HOMEWOOD,LN,,77028,TXHPD0000,B,EAST HOUSTON,76X6RPR9+XC,2022-09-12
4502369,1662595200000,23,121369222,220,"Burglary, Breaking and Entering",03,03B10,"Residence, Home (Includes Apartment)",5649 ANTOINE,5600-5699,ANTOINE,DR,,77092,TXHPD0000,C,GREATER INWOOD,76X6RGXG+5M,2022-09-07
4502379,1662595200000,20,121591422,23F,Theft from motor vehicle,03,03B50,"Residence, Home (Includes Apartment)",649 HURLEY,600-699,HURLEY,,,77022,TXHPD0000,H,NORTHSIDE/NORTHLINE,76X6RJWM+35,2022-09-07
4502386,1662768000000,23,122327322,120,Robbery,08,08C30,Convenience Store,8849 DENTON,8800-8899,DENTON,ST,,77028,TXHPD0000,B,EAST HOUSTON,76X6RPVF+44,2022-09-09
4502389,1663200000000,01,124263322,290,"Destruction, damage, vandalism",03,03B10,"Residence, Home (Includes Apartment)",6049 SUNFOREST,6000-6099,SUNFOREST,DR,W,77092,TXHPD0000,C,GREATER INWOOD,76X6RGXC+8P,2022-09-14
4502390,1662681600000,10,122018722,290,"Destruction, damage, vandalism",03,03B10,"Residence, Home (Includes Apartment)",6049 SUNFOREST,6000-6099,SUNFOREST,DR,W,77092,TXHPD0000,C,GREATER INWOOD,76X6RGXC+8P,2022-09-08
4502391,1662768000000,05,123214922,290,"Destruction, damage, vandalism",03,03B10,"Residence, Home (Includes Apartment)",6049 SUNFOREST,6000-6099,SUNFOREST,DR,W,77092,TXHPD0000,C,GREATER INWOOD,76X6RGXC+8P,2022-09-09
4502393,1662854400000,07,122400622,290,"Destruction, damage, vandalism",05,05F30,"Residence, Home (Includes Apartment)",10249 TANNER,10200-10299,TANNER,RD,,77041,TXHPD0000,A,CARVERDALE,76X6VF23+26,2022-09-10
4502416,1662768000000,15,122160422,290,"Destruction, damage, vandalism",08,08C10,"Hotel, Motel, ETC",9149 LOCKWOOD,9100-9199,LOCKWOOD,DR,,77016,TXHPD0000,B,TRINITY / HOUSTON GARDENS,76X6RMVJ+P9,2022-09-09
4502418,1662768000000,20,122221622,220,"Burglary, Breaking and Entering",07,07C30,"Residence, Home (Includes Apartment)",2549 PENNINGTON,2500-2599,PENNINGTON,,,77093,TXHPD0000,H,EASTEX - JENSEN AREA,76X6RMW3+28,2022-09-09
4502420,1662940800000,06,122802122,240,Motor vehicle theft,06,06B20,"Residence, Home (Includes Apartment)",3049 PAUL QUINN,3000-3099,PAUL QUINN,ST,,77091,TXHPD0000,B,ACRES HOME,76X6RGXW+5Q,2022-09-11
4502431,1663027200000,16,123554222,23H,All other larceny,03,03B50,"Department, Discount Store",9349 IRVINGTON,9300-9399,IRVINGTON,BLVD,,77022,TXHPD0000,H,NORTHSIDE/NORTHLINE,76X6RJWP+7W,2022-09-12
4502440,1663113600000,04,124658022,220,"Burglary, Breaking and Entering",03,03B10,"Residence, Home (Includes Apartment)",5849 SUNFOREST,5800-5899,SUNFOREST,DR,W,77092,TXHPD0000,C,GREATER INWOOD,76X6RGXF+G7,2022-09-13
4502444,1663027200000,10,123376322,23C,Shoplifting,06,06B20,Convenience Store,349 TIDWELL,300-399,TIDWELL,RD,W,77091,TXHPD0000,H,NORTHSIDE/NORTHLINE,76X6RJWJ+C2,2022-09-12
