OBJECTID,USER_RMSOccurrenceDate,USER_RMSOccurrenceHour,USER_Incident,USER_NIBRSClass,USER_NIBRSDescription,USER_District,USER_Beat,USER_Premise,USER_OffenseAddressMiddle,USER_BlockRange,USER_StreetName,USER_StreetType,USER_Suffix,USER_ZIPCode,USER_ORI,DISTRICT_1,SNBNAME,OLC,date
4558869,1663200000000,16,124583222,23C,Shoplifting,02,02A40,"Other, Unknown",1949 TAYLOR,1900-1999,TAYLOR,ST,,77007,TXHPD0000,,,8626335H+C9,2022-09-14
4558877,1662854400000,19,122856022,23F,Theft from motor vehicle,24,24C10,"Parking Lot, Garage",2249 LAKE VILLAGE,2200-2299,LAKE VILLAGE,DR,,77339,TXHPD0000,E,KINGWOOD AREA,86262QVJ+5C,2022-09-10
4558878,1662854400000,19,122856022,240,Motor vehicle theft,24,24C10,"Parking Lot, Garage",2249 LAKE VILLAGE,2200-2299,LAKE VILLAGE,DR,,77339,TXHPD0000,E,KINGWOOD AREA,86262QVJ+5C,2022-09-10
4558879,1663113600000,13,123957422,240,Motor vehicle theft,24,24C10,"Parking Lot, Garage",2249 LAKE VILLAGE,2200-2299,LAKE VILLAGE,DR,,77339,TXHPD0000,E,KINGWOOD AREA,86262QVJ+5C,2022-09-13
4558915,1663286400000,21,125247122,23H,All other larceny,22,22B10,"Parking Lot, Garage",8549 FM 1960,8500-8599,FM 1960,RD,W,77070,TXHPD0000,,,86262XWQ+78,2022-09-15
4558938,1663027200000,20,123662422,240,Motor vehicle theft,24,24C50,"Parking Lot, Garage",23749 EASTEX,23700-23799,EASTEX,FWY,,77339,TXHPD0000,E,KINGWOOD AREA,86263P5X+8M,2022-09-12
4558944,1663027200000,17,123598422,23H,All other larceny,24,24C10,"Highway, Road, Street, Alley",2049 ECHO RIDGE,2000-2099,ECHO RIDGE,CT,,77339,TXHPD0000,E,KINGWOOD AREA,86263Q5J+C3,2022-09-12
4558948,1662940800000,07,122801922,23G,Theft of motor vehicle parts or accessory,24,24C50,"Other, Unknown",149 NORTHPARK PLAZA,100-199,NORTHPARK PLAZA,DR,,77339,TXHPD0000,E,KINGWOOD AREA,86263Q52+WQ,2022-09-11
4558949,1663113600000,14,124372222,23H,All other larceny,24,24C50,"Residence, Home (Includes Apartment)",149 NORTHPARK PLAZA,100-199,NORTHPARK PLAZA,DR,,77339,TXHPD0000,E,KINGWOOD AREA,86263Q52+WQ,2022-09-13
4558950,1663113600000,22,124299422,240,Motor vehicle theft,24,24C50,"Residence, Home (Includes Apartment)",149 NORTHPARK PLAZA,100-199,NORTHPARK PLAZA,DR,,77339,TXHPD0000,E,KINGWOOD AREA,86263Q52+WQ,2022-09-13
4558957,1663200000000,22,124914122,250,"Counterfeiting, forgery",24,24C30,"Residence, Home (Includes Apartment)",3249 GROVE TERRACE,3200-3299,GROVE TERRACE,DR,,77345,TXHPD0000,E,KINGWOOD AREA,86263R6C+85,2022-09-14
4558960,1662854400000,08,122811022,23G,Theft of motor vehicle parts or accessory,24,24C50,"Residence, Home (Includes Apartment)",349 FOREST CENTER,300-399,FOREST CENTER,DR,,77339,TXHPD0000,E,KINGWOOD AREA,86263P7X+54,2022-09-10
4558961,1662940800000,06,122815422,23G,Theft of motor vehicle parts or accessory,24,24C50,"Residence, Home (Includes Apartment)",349 FOREST CENTER,300-399,FOREST CENTER,DR,,77339,TXHPD0000,E,KINGWOOD AREA,86263P7X+54,2022-09-11
4558962,1663372800000,20,126071522,220,"Burglary, Breaking and Entering",24,24C50,"Residence, Home (Includes Apartment)",349 FOREST CENTER,300-399,FOREST CENTER,DR,,77339,TXHPD0000,E,KINGWOOD AREA,86263P7X+54,2022-09-16
4558967,1662854400000,03,122371922,23F,Theft from motor vehicle,24,24C50,"Bar, Nightclub",249 NORTHPINES,200-299,NORTHPINES,DR,,77339,TXHPD0000,E,KINGWOOD AREA,86263Q83+4X,2022-09-10
4558969,1662854400000,20,122654822,23H,All other larceny,24,24C50,"Residence, Home (Includes Apartment)",249 NORTHPINES,200-299,NORTHPINES,DR,,77339,TXHPD0000,E,KINGWOOD AREA,86263Q83+4X,2022-09-10
4558970,1663200000000,04,124350222,23H,All other larceny,24,24C50,"Parking Lot, Garage",149 NORTHPINES,100-199,NORTHPINES,DR,,77339,TXHPD0000,E,KINGWOOD AREA,86263Q83+58,2022-09-14
4558983,1662940800000,02,122926422,23H,All other larceny,24,24C20,"Service, Gas Station",3349 NORTHPARK,3300-3399,NORTHPARK,DR,,77339,TXHPD0000,E,KINGWOOD AREA,86263R96+5F,2022-09-11
4558985,1662940800000,13,122999822,23H,All other larceny,24,24C20,"Other, Unknown",2349 NORTHPARK,2300-2399,NORTHPARK,DR,,77339,TXHPD0000,E,KINGWOOD AREA,86263Q9R+F5,2022-09-11
4558990,1663372800000,15,125578422,23C,Shoplifting,24,24C50,Liquor Store,20049 NORTHPARK,20000-20099,NORTHPARK,DR,,77339,TXHPD0000,E,KINGWOOD AREA,86263PCX+6G,2022-09-16
4558996,1663027200000,03,124447022,240,Motor vehicle theft,24,24C20,"Residence, Home (Includes Apartment)",2549 MEANDERING,2500-2599,MEANDERING,TRL,,77339,TXHPD0000,E,KINGWOOD AREA,86263QCV+RC,2022-09-12
4559000,1663372800000,18,125628022,23H,All other larceny,24,24C30,"Residence, Home (Includes Apartment)",4949 ROCK SPRINGS,4900-4999,ROCK SPRINGS,DR,,77345,TXHPD0000,E,KINGWOOD AREA,86263RF9+98,2022-09-16
4559001,1662940800000,15,123018022,23H,All other larceny,24,24C30,"Residence, Home (Includes Apartment)",4549 DUNNAM,4500-4599,DUNNAM,RD,,77345,TXHPD0000,E,KINGWOOD AREA,86263RFJ+FM,2022-09-11
4559007,1662940800000,08,123424822,26G,Hacking/Computer Invasion,24,24C30,"Other, Unknown",3749 ECHO MOUNTAIN,3700-3799,ECHO MOUNTAIN,DR,,77345,TXHPD0000,E,KINGWOOD AREA,86263RG7+VJ,2022-09-11
4559008,1662940800000,07,122915722,23G,Theft of motor vehicle parts or accessory,24,24C30,"Other, Unknown",4149 WILDWOOD VALLEY,4100-4199,WILDWOOD VALLEY,CT,,77345,TXHPD0000,E,KINGWOOD AREA,86263RG9+VJ,2022-09-11
4559014,1663200000000,16,124997522,220,"Burglary, Breaking and Entering",24,24C30,"Residence, Home (Includes Apartment)",3549 EVERGREEN,3500-3599,EVERGREEN,DR,,77365,TXHPD0000,E,KINGWOOD AREA,86263RJ9+94,2022-09-14
4559023,1663027200000,13,123562722,23A,Pocket-picking,01,01A10,"Airplane, Bus,Train Terminal",1149 MAIN,1100-1199,MAIN,ST,,,TXHPD0000,,,86263CX2+VH,2022-09-12
4559024,1662940800000,17,123527622,23H,All other larceny,01,01A10,"Other, Unknown",1249 MAIN,1200-1299,MAIN,ST,,77002,TXHPD0000,,,86263CX3+V3,2022-09-11
4559028,1663113600000,06,123795422,290,"Destruction, damage, vandalism",06,06B30,"Highway, Road, Street, Alley",6449 BURLINGTON,6400-6499,BURLINGTON,DR,N,77092,TXHPD0000,,,8626489J+QR,2022-09-13
4559041,1662854400000,18,122598422,120,Robbery,15,15E20,"Grocery, Supermarket",10349 POST OAK,10300-10399,POST OAK,RD,S,77035,TXHPD0000,,,86265HGF+XR,2022-09-10
4559050,1663200000000,11,124431222,120,Robbery,15,15E30,Restaurant,10549 POST OAK,10500-10599,POST OAK,RD,S,77035,TXHPD0000,,,86265HHH+53,2022-09-14
4559062,1662940800000,10,122896422,23C,Shoplifting,15,15E20,Speciality Store,10849 POST OAK,10800-10899,POST OAK,RD,S,77035,TXHPD0000,,,86265HHJ+9X,2022-09-11
4559074,1663372800000,22,125826422,23H,All other larceny,18,18F30,"Bar, Nightclub",2749 FOUNTAIN VIEW,2700-2799,FOUNTAIN VIEW,DR,,77057,TXHPD0000,,,86265RGQ+PJ,2022-09-16
4541206,1661385600000,02,113980922,35A,"Drug, narcotic violations",10,10H40,"Residence, Home (Includes Apartment)",3349 MAIN,3300-3399,MAIN,ST,,77002,TXHPD0000,,,NA,2022-08-24
4541207,1661385600000,02,113982822,520,Weapon law violations,10,10H40,"Residence, Home (Includes Apartment)",3349 MAIN,3300-3399,MAIN,ST,,77002,TXHPD0000,,,NA,2022-08-24
4541269,1661472000000,17,114850922,35A,"Drug, narcotic violations",12,12D60,"Drug Store, Doctors Office, Hospital",1349 NASA,1300-1399,"NASA",PKWY,,77058,TXHPD0000,,,NA,2022-08-25
4541270,1661472000000,17,114850922,35B,Drug equipment violations,12,12D60,"Drug Store, Doctors Office, Hospital",1349 NASA,1300-1399,"NASA",PKWY,,77058,TXHPD0000,,,NA,2022-08-25
4541326,1663200000000,08,124677622,370,"Pornographs, obscene material",12,12D60,School-Elementary/Secondary,17449 SATURN,17400-17499,SATURN,LN,,77058,TXHPD0000,E,CLEAR LAKE,NA,2022-09-14
4541378,1661904000000,06,117003122,35A,"Drug, narcotic violations",13,13D10,"Highway, Road, Street, Alley",2349 LIDSTONE,2300-2399,LIDSTONE,,,77023,TXHPD0000,,,NA,2022-08-30
4541388,1660953600000,23,111968222,520,Weapon law violations,12,12D70,"Parking Lot, Garage",549 BARRINGER,500-599,BARRINGER,LN,,77598,TXHPD0000,E,CLEAR LAKE,NA,2022-08-19
4541406,1661212800000,11,113130222,40A,Prostitution,12,12D70,"Commercial, Office Building",15149 GALVESTON,15100-15199,GALVESTON,RD,,77598,TXHPD0000,E,CLEAR LAKE,NA,2022-08-22
4541408,1663113600000,19,124144922,370,"Pornographs, obscene material",12,12D60,"Residence, Home (Includes Apartment)",249 WOODCOMBE,200-299,WOODCOMBE,DR,,77062,TXHPD0000,E,CLEAR LAKE,NA,2022-09-13
4541432,1663286400000,18,125149622,35A,"Drug, narcotic violations",16,16E40,"Highway, Road, Street, Alley",16649 RIPPLE RIDGE,16600-16699,RIPPLE RIDGE,DR,W,77053,TXHPD0000,K,FORT BEND HOUSTON,NA,2022-09-15
4541433,1663286400000,18,125149622,520,Weapon law violations,16,16E40,"Highway, Road, Street, Alley",16649 RIPPLE RIDGE,16600-16699,RIPPLE RIDGE,DR,W,77053,TXHPD0000,K,FORT BEND HOUSTON,NA,2022-09-15
4541469,1662249600000,15,119199122,35A,"Drug, narcotic violations",12,12D50,"Residence, Home (Includes Apartment)",15849 LAKE LODGE,15800-15899,LAKE LODGE,DR,,77062,TXHPD0000,E,CLEAR LAKE,NA,2022-09-03
4541520,1661558400000,01,115034722,35B,Drug equipment violations,12,12D50,"Bank, Savings & Loan",1249 CLEAR LAKE CITY,1200-1299,CLEAR LAKE CITY,BLVD,,77062,TXHPD0000,E,CLEAR LAKE,NA,2022-08-26
4541555,1661126400000,14,112782122,35A,"Drug, narcotic violations",01,01A10,"Parking Lot, Garage",1149 E. RILEY,1100-1199,E. RILEY,,,,TXHPD0000,,,NA,2022-08-21
4541603,1661385600000,15,114250922,520,Weapon law violations,16,16E40,"Highway, Road, Street, Alley",7649 FUQUA,7600-7699,FUQUA,ST,W,77489,TXHPD0000,K,FORT BEND HOUSTON,NA,2022-08-24
4541634,1662768000000,07,121943822,35A,"Drug, narcotic violations",12,12D40,"Commercial, Office Building",12549 GALVESTON,12500-12599,GALVESTON,RD,,77598,TXHPD0000,E,SOUTH BELT / ELLINGTON,NA,2022-09-09
4541647,1661299200000,21,113915622,520,Weapon law violations,12,12D40,"Highway, Road, Street, Alley",449 TRISTAR,400-499,TRISTAR,DR,,77598,TXHPD0000,E,SOUTH BELT / ELLINGTON,NA,2022-08-23
4541688,1662163200000,21,118901222,35A,"Drug, narcotic violations",16,16E30,"Highway, Road, Street, Alley",15349 POST OAK,15300-15399,POST OAK,RD,S,77053,TXHPD0000,K,CENTRAL SOUTHWEST,NA,2022-09-02
4541697,1661126400000,21,113812222,370,"Pornographs, obscene material",12,12D20,"Residence, Home (Includes Apartment)",11049 SAGERIVER,11000-11099,SAGERIVER,DR,,77089,TXHPD0000,,,NA,2022-08-21
4541706,1662163200000,10,118672822,720,Animal Cruelty,12,12D40,"Highway, Road, Street, Alley",349 BARROW DOWNS,300-399,BARROW DOWNS,WAY,,77034,TXHPD0000,E,SOUTH BELT / ELLINGTON,NA,2022-09-02
4541721,1663200000000,13,124494622,35A,"Drug, narcotic violations",11,11H10,"Highway, Road, Street, Alley",1549 HUGHES,1500-1599,HUGHES,,,77023,TXHPD0000,,,NA,2022-09-14
4541780,1661644800000,02,115516822,35A,"Drug, narcotic violations",12,12D20,"Residence, Home (Includes Apartment)",11149 VALLEY KINGS,11100-11199,VALLEY KINGS,DR,,77089,TXHPD0000,D,SOUTH BELT / ELLINGTON,NA,2022-08-27
4542046,1661212800000,01,112957522,520,Weapon law violations,16,16E10,"Highway, Road, Street, Alley",13149 ROYAL BELL,13100-13199,ROYAL BELL,CT,,77047,TXHPD0000,D,CENTRAL SOUTHWEST,NA,2022-08-22
4542082,1662854400000,19,122630722,35A,"Drug, narcotic violations",16,16E30,"Highway, Road, Street, Alley",13849 FONDREN,13800-13899,FONDREN,RD,,77085,TXHPD0000,K,FONDREN GARDENS,NA,2022-09-10
4542083,1662854400000,19,122630722,35B,Drug equipment violations,16,16E30,"Highway, Road, Street, Alley",13849 FONDREN,13800-13899,FONDREN,RD,,77085,TXHPD0000,K,FONDREN GARDENS,NA,2022-09-10
4542084,1662854400000,19,122630722,520,Weapon law violations,16,16E30,"Highway, Road, Street, Alley",13849 FONDREN,13800-13899,FONDREN,RD,,77085,TXHPD0000,K,FONDREN GARDENS,NA,2022-09-10
4542085,1663027200000,17,123600822,520,Weapon law violations,16,16E30,"Highway, Road, Street, Alley",13849 FONDREN,13800-13899,FONDREN,RD,,77085,TXHPD0000,K,FONDREN GARDENS,NA,2022-09-12
4542098,1661212800000,01,112952022,35A,"Drug, narcotic violations",16,16E30,"Highway, Road, Street, Alley",5549 HEATHERBROOK,5500-5599,HEATHERBROOK,DR,,77085,TXHPD0000,K,CENTRAL SOUTHWEST,NA,2022-08-22
4542111,1662940800000,23,123224622,520,Weapon law violations,16,16E20,"Residence, Home (Includes Apartment)",2949 PALM OAKS,2900-2999,PALM OAKS,TRL,,77045,TXHPD0000,D,CENTRAL SOUTHWEST,NA,2022-09-11
4542141,1663200000000,23,124744822,720,Animal Cruelty,16,16E20,"Residence, Home (Includes Apartment)",3749 CLOVERBROOK,3700-3799,CLOVERBROOK,DR,,77045,TXHPD0000,K,CENTRAL SOUTHWEST,NA,2022-09-14
4542145,1663027200000,10,123381022,720,Animal Cruelty,12,12D30,"Parking Lot, Garage",12749 FEATHERWOOD,12700-12799,FEATHERWOOD,DR,,77034,TXHPD0000,E,SOUTH BELT / ELLINGTON,NA,2022-09-12
4542155,1660867200000,06,111146522,35A,"Drug, narcotic violations",16,16E20,"Residence, Home (Includes Apartment)",3749 HEATHERBROOK,3700-3799,HEATHERBROOK,DR,,77045,TXHPD0000,K,CENTRAL SOUTHWEST,NA,2022-08-18
4542218,1662422400000,15,120106022,35A,"Drug, narcotic violations",16,16E20,"Highway, Road, Street, Alley",13849 POST OAK,13800-13899,POST OAK,RD,S,77045,TXHPD0000,K,CENTRAL SOUTHWEST,NA,2022-09-05
4542229,1661731200000,20,116347822,520,Weapon law violations,12,12D30,"Highway, Road, Street, Alley",11749 FUQUA,11700-11799,FUQUA,ST,,77034,TXHPD0000,E,SOUTH BELT / ELLINGTON,NA,2022-08-28
4542268,1662940800000,18,123114922,35A,"Drug, narcotic violations",16,16E20,"Highway, Road, Street, Alley",3149 OREM,3100-3199,OREM,DR,W,77045,TXHPD0000,K,CENTRAL SOUTHWEST,NA,2022-09-11
4542285,1663372800000,01,125328522,520,Weapon law violations,14,14D40,"Residence, Home (Includes Apartment)",12149 MOSSCREST,12100-12199,MOSSCREST,DR,,77048,TXHPD0000,D,SOUTH ACRES / CRESTMONT PARK,NA,2022-09-16
4542334,1661817600000,15,116720022,520,Weapon law violations,16,16E20,"Service, Gas Station",4249 OREM,4200-4299,OREM,DR,W,77045,TXHPD0000,D,SOUTH ACRES / CRESTMONT PARK,NA,2022-08-29
4542373,1662595200000,09,120962622,520,Weapon law violations,16,16E20,"Highway, Road, Street, Alley",2849 EBBTIDE,2800-2899,EBBTIDE,DR,,77045,TXHPD0000,K,CENTRAL SOUTHWEST,NA,2022-09-07
4542390,1661644800000,19,115823722,35A,"Drug, narcotic violations",14,14D40,"Residence, Home (Includes Apartment)",12049 MARTIN LUTHER KING,12000-12099,MARTIN LUTHER KING,BLVD,,77048,TXHPD0000,D,SOUTH ACRES / CRESTMONT PARK,NA,2022-08-27
4542429,1662422400000,14,120098122,520,Weapon law violations,14,14D40,"Residence, Home (Includes Apartment)",11949 MARTIN LUTHER KING,11900-11999,MARTIN LUTHER KING,BLVD,,77048,TXHPD0000,D,SOUTH ACRES / CRESTMONT PARK,NA,2022-09-05
4542436,1662508800000,18,120731622,35A,"Drug, narcotic violations",14,14D40,"Highway, Road, Street, Alley",11949 MARTIN LUTHER KING,11900-11999,MARTIN LUTHER KING,BLVD,,77048,TXHPD0000,D,SOUTH ACRES / CRESTMONT PARK,NA,2022-09-06
4542437,1662508800000,18,120731622,520,Weapon law violations,14,14D40,"Highway, Road, Street, Alley",11949 MARTIN LUTHER KING,11900-11999,MARTIN LUTHER KING,BLVD,,77048,TXHPD0000,D,SOUTH ACRES / CRESTMONT PARK,NA,2022-09-06
4542446,1662854400000,14,122514022,35A,"Drug, narcotic violations",17,17E40,"Highway, Road, Street, Alley",11749 HAVILAND,11700-11799,HAVILAND,ST,,77035,TXHPD0000,K,WESTBURY,NA,2022-09-10
4542486,1661299200000,14,113727722,35A,"Drug, narcotic violations",16,16E30,"Highway, Road, Street, Alley",13149 HIRAM CLARKE,13100-13199,HIRAM CLARKE,RD,,77045,TXHPD0000,K,CENTRAL SOUTHWEST,NA,2022-08-23
4542566,1661299200000,14,113711522,35A,"Drug, narcotic violations",12,12D10,Convenience Store,9549 ROWLETT,9500-9599,ROWLETT,,,77075,TXHPD0000,I,GREATER HOBBY AREA,NA,2022-08-23
4542581,1662854400000,18,122603222,35A,"Drug, narcotic violations",17,17E40,"Parking Lot, Garage",12549 HILLCROFT,12500-12599,HILLCROFT,AVE,,77035,TXHPD0000,K,WESTBURY,NA,2022-09-10
4542588,1661212800000,18,113345022,520,Weapon law violations,14,14D50,"Highway, Road, Street, Alley",11649 MARTINDALE,11600-11699,MARTINDALE,RD,,77048,TXHPD0000,D,MINNETEX,NA,2022-08-22
4542601,1662940800000,12,122943122,35A,"Drug, narcotic violations",17,17E40,"Highway, Road, Street, Alley",12549 DUNLAP,12500-12599,DUNLAP,ST,,77035,TXHPD0000,K,WESTBURY,NA,2022-09-11
4542602,1662940800000,12,122943122,35B,Drug equipment violations,17,17E40,"Highway, Road, Street, Alley",12549 DUNLAP,12500-12599,DUNLAP,ST,,77035,TXHPD0000,K,WESTBURY,NA,2022-09-11
4542627,1662163200000,01,118533722,35A,"Drug, narcotic violations",12,12D10,"Residence, Home (Includes Apartment)",9449 CLEARWOOD,9400-9499,CLEARWOOD,ST,,77075,TXHPD0000,I,GREATER HOBBY AREA,NA,2022-09-02
4542650,1660867200000,20,111469522,35A,"Drug, narcotic violations",15,15E20,"Highway, Road, Street, Alley",12949 POST OAK,12900-12999,POST OAK,RD,S,77085,TXHPD0000,K,CENTRAL SOUTHWEST,NA,2022-08-18
4542651,1660867200000,20,111469522,35B,Drug equipment violations,15,15E20,"Highway, Road, Street, Alley",12949 POST OAK,12900-12999,POST OAK,RD,S,77085,TXHPD0000,K,CENTRAL SOUTHWEST,NA,2022-08-18
4542656,1661904000000,03,116975022,520,Weapon law violations,16,16E30,"Highway, Road, Street, Alley",12949 POST OAK,12900-12999,POST OAK,RD,S,77085,TXHPD0000,K,CENTRAL SOUTHWEST,NA,2022-08-30
4542665,1663372800000,01,125333522,520,Weapon law violations,14,14D40,"Residence, Home (Includes Apartment)",4849 FRANKFORD,4800-4899,FRANKFORD,CT,,77048,TXHPD0000,D,SOUTH ACRES / CRESTMONT PARK,NA,2022-09-16
4542672,1661385600000,19,114387122,35A,"Drug, narcotic violations",18,18F50,"Highway, Road, Street, Alley",3049 FONDREN,3000-3099,FONDREN,RD,,77063,TXHPD0000,,,NA,2022-08-24
4542673,1661385600000,19,114387122,35B,Drug equipment violations,18,18F50,"Highway, Road, Street, Alley",3049 FONDREN,3000-3099,FONDREN,RD,,77063,TXHPD0000,,,NA,2022-08-24
4542686,1663113600000,17,124097322,35A,"Drug, narcotic violations",22,22B10,"Residence, Home (Includes Apartment)",12349 GESSNER,12300-12399,GESSNER,RD,N,77064,TXHPD0000,K,BRAYS OAKS,NA,2022-09-13
4542715,1663286400000,17,125121322,720,Animal Cruelty,14,14D50,"Residence, Home (Includes Apartment)",5949 SELINSKY,5900-5999,SELINSKY,RD,,77048,TXHPD0000,D,MINNETEX,NA,2022-09-15
4542726,1663372800000,17,125606822,520,Weapon law violations,14,14D50,"Highway, Road, Street, Alley",5949 SELINSKY,5900-5999,SELINSKY,RD,,77048,TXHPD0000,D,MINNETEX,NA,2022-09-16
4542728,1661990400000,12,117808222,520,Weapon law violations,12,12D10,"Residence, Home (Includes Apartment)",10549 HARTSOOK,10500-10599,HARTSOOK,ST,,77034,TXHPD0000,E,EDGEBROOK AREA,NA,2022-08-31
4542739,1662940800000,01,122749322,520,Weapon law violations,15,15E20,"Highway, Road, Street, Alley",12749 POST OAK,12700-12799,POST OAK,RD,S,77085,TXHPD0000,K,CENTRAL SOUTHWEST,NA,2022-09-11
4542742,1662163200000,23,118948522,520,Weapon law violations,12,12D10,"Highway, Road, Street, Alley",9249 CLEARWOOD,9200-9299,CLEARWOOD,ST,,77075,TXHPD0000,I,GREATER HOBBY AREA,NA,2022-09-02
4542790,1662768000000,09,122962722,370,"Pornographs, obscene material",12,12D10,"Residence, Home (Includes Apartment)",8649 THETA,8600-8699,THETA,,,77034,TXHPD0000,E,EDGEBROOK AREA,NA,2022-09-09
4542792,1663459200000,19,126117922,35A,"Drug, narcotic violations",15,15E20,"Highway, Road, Street, Alley",12349 HILLCROFT,12300-12399,HILLCROFT,AVE,,77035,TXHPD0000,K,WESTBURY,NA,2022-09-17
4542828,1662854400000,23,122713222,35A,"Drug, narcotic violations",12,12D10,"Highway, Road, Street, Alley",9049 EASTHAVEN,9000-9099,EASTHAVEN,BLVD,,77075,TXHPD0000,I,GREATER HOBBY AREA,NA,2022-09-10
4542829,1662854400000,23,122713222,520,Weapon law violations,12,12D10,"Highway, Road, Street, Alley",9049 EASTHAVEN,9000-9099,EASTHAVEN,BLVD,,77075,TXHPD0000,I,GREATER HOBBY AREA,NA,2022-09-10
4542834,1663113600000,01,123740222,520,Weapon law violations,15,15E40,"Highway, Road, Street, Alley",1849 AIRPORT,1800-1899,AIRPORT,BLVD,,77045,TXHPD0000,D,CENTRAL SOUTHWEST,NA,2022-09-13
4542915,1661817600000,03,116450622,35A,"Drug, narcotic violations",15,15E20,Park/Playground,5349 DRYAD,5300-5399,DRYAD,DR,,77035,TXHPD0000,K,WESTBURY,NA,2022-08-29
4542934,1663027200000,21,123685322,35A,"Drug, narcotic violations",14,14D20,"Highway, Road, Street, Alley",3749 AIRPORT,3700-3799,AIRPORT,BLVD,,77051,TXHPD0000,D,SUNNYSIDE,NA,2022-09-12
4542943,1661817600000,20,116864822,35A,"Drug, narcotic violations",12,12D10,Convenience Store,1149 EDGEBROOK,1100-1199,EDGEBROOK,DR,,77034,TXHPD0000,E,EDGEBROOK AREA,NA,2022-08-29
4542962,1661212800000,09,113108322,35A,"Drug, narcotic violations",22,22B10,"Commercial, Office Building",11849 GESSNER,11800-11899,GESSNER,RD,N,77064,TXHPD0000,K,BRAYS OAKS,NA,2022-08-22
4542963,1661212800000,09,113108022,35A,"Drug, narcotic violations",22,22B10,"Commercial, Office Building",11849 GESSNER,11800-11899,GESSNER,RD,N,77064,TXHPD0000,K,BRAYS OAKS,NA,2022-08-22
4542964,1661299200000,16,113784322,520,Weapon law violations,14,14D20,"Highway, Road, Street, Alley",3549 NITA,3500-3599,NITA,,,77051,TXHPD0000,D,SUNNYSIDE,NA,2022-08-23
4542972,1662854400000,06,122391722,35A,"Drug, narcotic violations",17,17E40,"Highway, Road, Street, Alley",6249 LUDINGTON,6200-6299,LUDINGTON,DR,,77035,TXHPD0000,K,BRAYS OAKS,NA,2022-09-10
4542975,1661126400000,10,112607822,720,Animal Cruelty,12,12D30,"Residence, Home (Includes Apartment)",649 KEITH,600-699,KEITH,,,77504,TXHPD0000,E,SOUTH BELT / ELLINGTON,NA,2022-08-21
4542983,1661817600000,10,116779522,370,"Pornographs, obscene material",17,17E30,"Other, Unknown",11949 STANWOOD,11900-11999,STANWOOD,DR,,77031,TXHPD0000,K,BRAYS OAKS,NA,2022-08-29
4543061,1662508800000,13,120558922,35A,"Drug, narcotic violations",12,12D10,"Parking Lot, Garage",1249 REDFORD,1200-1299,REDFORD,ST,,77034,TXHPD0000,E,EDGEBROOK AREA,NA,2022-09-06
4543091,1661731200000,12,116147422,720,Animal Cruelty,14,14D20,"Residence, Home (Includes Apartment)",10149 CHESTERFIELD,10100-10199,CHESTERFIELD,DR,,77051,TXHPD0000,D,SUNNYSIDE,NA,2022-08-28
4543114,1662508800000,12,120527322,520,Weapon law violations,17,17E40,"Parking Lot, Garage",11649 BOB WHITE,11600-11699,BOB WHITE,DR,,77035,TXHPD0000,K,BRAYS OAKS,NA,2022-09-06
4543115,1663286400000,00,124774522,35A,"Drug, narcotic violations",15,15E20,Park/Playground,11349 CLEMATIS,11300-11399,CLEMATIS,LN,,77035,TXHPD0000,K,WESTBURY,NA,2022-09-15
4543116,1663286400000,00,124774522,520,Weapon law violations,15,15E20,Park/Playground,11349 CLEMATIS,11300-11399,CLEMATIS,LN,,77035,TXHPD0000,K,WESTBURY,NA,2022-09-15
4543153,1662854400000,03,122373022,520,Weapon law violations,15,15E30,"Residence, Home (Includes Apartment)",11349 POST OAK,11300-11399,POST OAK,RD,S,77035,TXHPD0000,K,NEAR SOUTHWEST,NA,2022-09-10
4543178,1663200000000,22,124731822,520,Weapon law violations,14,14D20,"Highway, Road, Street, Alley",9249 MARTIN LUTHER KING,9200-9299,MARTIN LUTHER KING,BLVD,,77033,TXHPD0000,D,SOUTH PARK,NA,2022-09-14
4543185,1661904000000,20,117381122,520,Weapon law violations,14,14D20,"Highway, Road, Street, Alley",9749 FERDINAND,9700-9799,FERDINAND,ST,,77051,TXHPD0000,D,SUNNYSIDE,NA,2022-08-30
